st0mean,st0var,st1mean,st1var,st2mean,st2var,st3mean,st3var,st4mean,st4var,st5mean,st5var,st6mean,st6var,st7mean,st7var,st8mean,st8var,st9mean,st9var,st10mean,st10var,st11mean,st11var,hotness
0.444629972,0.094170468,0.541524514,0.127868442,0.349765032,0.085501995,0.396784459,0.112962898,0.405109158,0.081911254,0.278035153,0.068387967,0.364431082,0.104890917,0.380842738,0.102628375,0.427321924,0.108448738,0.420681776,0.095859266,0.253282146,0.054405746,0.23246161,0.070107272,0
0.348268559,0.072718579,0.413492358,0.096968562,0.351784934,0.102109728,0.236826419,0.034249853,0.295733624,0.049252226,0.535830786,0.127903112,0.496937773,0.11652791,0.39039738,0.091667211,0.370699782,0.085447717,0.383282751,0.087441428,0.39796179,0.112901559,0.328108079,0.088876743,0
0.461764259,0.097532847,0.480859316,0.113943807,0.243635615,0.040336393,0.297236375,0.079495424,0.174486692,0.023249968,0.300025349,0.085791904,0.369186312,0.110274401,0.276910646,0.054685761,0.432068441,0.102415613,0.172135615,0.035385709,0.222602662,0.071688245,0.369140051,0.11022921,0
0.278845697,0.087519837,0.352400593,0.124813786,0.341253709,0.133116246,0.284372404,0.088454418,0.350608309,0.118921217,0.291663205,0.107240852,0.159658754,0.036985827,0.172259644,0.058642444,0.166366469,0.045168582,0.290905045,0.112986519,0.295278932,0.102588762,0.230087537,0.067408863,1
0.463397753,0.081444356,0.383706742,0.065674457,0.438449438,0.116561456,0.383161798,0.068277046,0.473149438,0.105354559,0.336749438,0.055202062,0.378041573,0.050465665,0.248673034,0.026229928,0.283661798,0.038891954,0.395191011,0.086037071,0.335726966,0.05630807,0.580541573,0.104708783,0
0.415362093,0.072230033,0.392851485,0.075761544,0.334268741,0.057959212,0.364792079,0.053834903,0.596120226,0.101591249,0.460531825,0.078367338,0.415104668,0.060798357,0.471216407,0.079481216,0.515403112,0.079862668,0.526868458,0.104860069,0.428988685,0.076522752,0.39006082,0.07726767,0
0.607238866,0.120595277,0.382531174,0.065971707,0.417081781,0.088389235,0.166242915,0.016649671,0.242494737,0.030917944,0.392843725,0.088463716,0.285866397,0.052790085,0.273422672,0.056603005,0.257959514,0.062505014,0.433062348,0.076859291,0.456447773,0.126215501,0.553040486,0.13466913,1
0.603700176,0.103263369,0.808751323,0.096394316,0.387261023,0.074836103,0.499783069,0.136153339,0.229055556,0.046802592,0.167088183,0.041919638,0.113262787,0.014873839,0.087932099,0.01263819,0.086588183,0.011534604,0.083098765,0.014944264,0.145587302,0.025061615,0.1310194,0.047130463,0
0.498989028,0.084130697,0.472956113,0.082269265,0.294512539,0.034810946,0.439865204,0.060436418,0.460869906,0.08957221,0.329753918,0.042851239,0.462937304,0.095603498,0.397893417,0.051475496,0.600086207,0.114971649,0.419857367,0.072313219,0.385731975,0.075128124,0.394047022,0.090613352,1
0.643266075,0.055469416,0.85664745,0.067513381,0.354652624,0.030997737,0.284722099,0.033688853,0.245844789,0.018123643,0.299889135,0.033967355,0.429599409,0.079663647,0.449149298,0.111653848,0.301064302,0.027639575,0.2760983,0.029070971,0.300062823,0.017952427,0.330796748,0.031032305,0
0.64391716,0.105200123,0.574680473,0.097471271,0.554011834,0.093345361,0.364485207,0.061360806,0.414775148,0.076924127,0.198591716,0.046986159,0.176236686,0.041647944,0.280621302,0.09185749,0.318053254,0.113263258,0.227313609,0.063306251,0.165142012,0.031765814,0.236615385,0.061359811,0
0.464002621,0.098322621,0.561550459,0.102907713,0.551197903,0.108839367,0.255429882,0.029638497,0.295689384,0.05969597,0.325346003,0.063589668,0.261821756,0.030668039,0.285220183,0.045164502,0.339960682,0.051441204,0.508622543,0.096728468,0.437861075,0.103544311,0.314610747,0.071217884,0
0.555193023,0.073781137,0.595213953,0.079061898,0.497609302,0.072037668,0.403295349,0.038690134,0.431767442,0.06326353,0.510696512,0.070502549,0.498344186,0.065005386,0.437498837,0.061323701,0.428032558,0.070844985,0.451856977,0.074375583,0.37965814,0.061166599,0.378651163,0.053427139,1
0.222982609,0.052401721,0.117878261,0.015780472,0.203026087,0.075080286,0.12786087,0.024815998,0.520426087,0.131266192,0.49113913,0.138110468,0.49573913,0.139059706,0.344643478,0.097986664,0.197330435,0.056822117,0.332826087,0.078335848,0.116782609,0.016349214,0.2094,0.05581064,0
0.449441016,0.074483495,0.41145735,0.069450118,0.27946098,0.034088056,0.438872958,0.065499236,0.343110708,0.037804614,0.465034483,0.114760193,0.412402904,0.05315779,0.376145191,0.04265403,0.590838475,0.117373896,0.333602541,0.03997935,0.343299456,0.06050535,0.428049002,0.087187756,1
0.639088626,0.076364618,0.693174298,0.104449819,0.397549483,0.081608448,0.412539143,0.08040733,0.424672083,0.089427674,0.515141802,0.118509268,0.420221566,0.08202757,0.471960118,0.108476458,0.408948301,0.105979733,0.297212703,0.065754492,0.201106352,0.042894411,0.204711965,0.050805591,1
0.403884086,0.062117488,0.50909332,0.086816034,0.312252456,0.044456847,0.289433202,0.06292191,0.325552063,0.061735035,0.43027112,0.059163321,0.575935167,0.112661528,0.451070727,0.077159396,0.492821218,0.094984713,0.447641454,0.082548627,0.589935167,0.11280979,0.338458743,0.076126867,1
0.314784703,0.065950169,0.193201133,0.041690733,0.244600567,0.054130891,0.220331445,0.036816664,0.615810198,0.123006987,0.366688385,0.106336039,0.259657224,0.055023466,0.313764873,0.101084996,0.271033994,0.069042628,0.485410765,0.125250191,0.182458924,0.028157676,0.39470255,0.076704657,0
0.505880716,0.125454049,0.464959245,0.098185751,0.350267396,0.102274963,0.265197813,0.074059123,0.219013917,0.040729785,0.269879722,0.105313106,0.217367793,0.04800768,0.250612326,0.076510168,0.218500994,0.05154456,0.332107356,0.094525651,0.41456163,0.103970187,0.31404672,0.098398498,0
0.555054416,0.14194836,0.332409456,0.074211062,0.285383586,0.075820872,0.18665388,0.034223511,0.323272079,0.075642585,0.335036574,0.098991368,0.257697591,0.056777599,0.425853702,0.112833649,0.27976182,0.075875161,0.360981267,0.103638042,0.380797502,0.110973639,0.25441124,0.068925022,0
0.357745902,0.079519034,0.447685792,0.118977325,0.244822404,0.05708037,0.398963115,0.084523609,0.409968579,0.107366074,0.278040984,0.056237474,0.307797814,0.076661323,0.32818306,0.083345701,0.466120219,0.1259178,0.320920765,0.076611578,0.302315574,0.065429047,0.415431694,0.115562994,0
0.400542627,0.080547801,0.422362903,0.059988026,0.317104839,0.064971168,0.210983871,0.022570087,0.329514977,0.064580082,0.244375576,0.031856202,0.487646313,0.117677381,0.406200461,0.096241891,0.317691244,0.064954536,0.458798387,0.125388186,0.357950461,0.081696621,0.429768433,0.106310839,0
0.430924414,0.075191279,0.517413553,0.112368079,0.446154648,0.096083182,0.597425717,0.121253987,0.430469157,0.07957814,0.237116421,0.041958918,0.240278019,0.059950772,0.335126846,0.088230046,0.441949609,0.129968771,0.261181581,0.060885052,0.238677672,0.056272781,0.30002172,0.073062398,0
0.193907928,0.048406861,0.467099744,0.101079502,0.524340153,0.132519176,0.179749361,0.036475901,0.32086445,0.11461445,0.218460358,0.054221819,0.382414322,0.103256048,0.344716113,0.123853656,0.276918159,0.056222408,0.409340153,0.107510393,0.172084399,0.037102686,0.25969821,0.07735397,0
0.51461706,0.121069461,0.439548094,0.090335912,0.376803085,0.081291637,0.31291833,0.071463779,0.342181488,0.083429599,0.354605263,0.08275503,0.468203267,0.120992715,0.495465517,0.133775815,0.357784936,0.089554417,0.33134392,0.082428993,0.314231397,0.080520401,0.392166969,0.106663435,0
0.425696721,0.119995982,0.237688525,0.06811546,0.220467213,0.092541019,0.260098361,0.098735302,0.190098361,0.06855504,0.193942623,0.080503038,0.262385246,0.065024401,0.221303279,0.06529767,0.252827869,0.089505847,0.19952459,0.061912561,0.216745902,0.058201108,0.45357377,0.167599343,1
0.5934,0.121608388,0.220718447,0.04600976,0.204491262,0.051859279,0.16478835,0.028701072,0.405714563,0.088182126,0.409638835,0.134046903,0.208906796,0.03585751,0.293031068,0.063112255,0.222440777,0.043676794,0.478772816,0.121755286,0.204933981,0.039308998,0.343048544,0.082021526,0
0.447155271,0.064415729,0.607019943,0.081502381,0.523425926,0.081652863,0.361690883,0.0320949,0.393460114,0.046524362,0.386975783,0.039193474,0.53719943,0.101074009,0.455917379,0.08985566,0.408371795,0.052859422,0.519534188,0.070830106,0.366334758,0.039112941,0.370393162,0.070563925,1
0.617002198,0.093540209,0.682501099,0.094024751,0.418030769,0.079999458,0.344375824,0.06506918,0.399415385,0.097636524,0.372874725,0.070992378,0.404276923,0.09536849,0.417356044,0.107948005,0.372204396,0.082460062,0.298542857,0.067421536,0.281934066,0.071252048,0.342668132,0.092825083,0
0.479814902,0.085441989,0.404199216,0.061181819,0.371861961,0.069656249,0.317584314,0.057722742,0.253883137,0.049404047,0.278206275,0.052576775,0.370258039,0.086985743,0.456224314,0.089718138,0.463392157,0.103789617,0.418443922,0.08989745,0.399147451,0.093384385,0.514618824,0.127979971,0
0.740828537,0.074316698,0.630304556,0.063422919,0.293665468,0.034845355,0.234809353,0.03611538,0.313231415,0.04686313,0.326980815,0.053203506,0.424995204,0.073365691,0.560468825,0.072969765,0.585257794,0.07672928,0.455568345,0.086736619,0.385046763,0.071391179,0.309458034,0.052942044,0
0.309271552,0.052435387,0.345741379,0.089042205,0.155471983,0.018260822,0.211428879,0.023108262,0.537887931,0.122822561,0.233672414,0.034387699,0.288943966,0.07348938,0.198278017,0.029715688,0.385678879,0.100292296,0.365290948,0.115269801,0.261426724,0.044458499,0.530043103,0.105735214,0
0.378407466,0.149563439,0.369770453,0.122417873,0.266536934,0.097656711,0.393501986,0.141518847,0.198486894,0.038740531,0.167892772,0.052743996,0.159575854,0.039337715,0.325247816,0.112201716,0.222459095,0.079287966,0.147229547,0.038421462,0.234117554,0.08376577,0.139498014,0.051366088,0
0.638550409,0.110567885,0.586584469,0.09701845,0.325023161,0.042807603,0.393741144,0.087669336,0.334561308,0.049266565,0.506031335,0.114095897,0.418788828,0.073979534,0.331550409,0.045972024,0.315047684,0.059560653,0.255182561,0.046199029,0.279919619,0.055445071,0.396144414,0.101080451,1
0.589088841,0.107110428,0.571775107,0.096997755,0.372754077,0.079342445,0.4794897,0.075857274,0.381996567,0.07166881,0.383232189,0.090430029,0.422263519,0.085377664,0.430116738,0.053178473,0.681287554,0.077170634,0.4341897,0.048428291,0.357277682,0.064280558,0.321792275,0.061879224,0
0.59777931,0.139588765,0.435191724,0.120674596,0.346896552,0.095767996,0.154656552,0.029209365,0.189477241,0.03952644,0.40326069,0.119217944,0.152037241,0.026547686,0.212191724,0.077057319,0.141910345,0.032668123,0.303918621,0.087093573,0.262637241,0.09645299,0.152695172,0.0232619,0
0.437127341,0.106765351,0.48643633,0.146926253,0.214614232,0.049748368,0.326973783,0.110635681,0.17241573,0.041895632,0.199050562,0.059273142,0.132756554,0.028978506,0.222138577,0.051954524,0.445314607,0.1381815,0.141737828,0.021192403,0.22571161,0.059566186,0.195185393,0.050987005,0
0.346101449,0.079275759,0.420133486,0.107349325,0.325781846,0.103036735,0.194476735,0.027239377,0.368091533,0.124236893,0.167276888,0.025537781,0.321157895,0.102293594,0.228771167,0.064266965,0.206493516,0.040825268,0.353321892,0.118650899,0.182038139,0.032530186,0.379244851,0.114724365,0
0.597951766,0.101256745,0.676245478,0.106907894,0.307497847,0.064066412,0.329160207,0.088366129,0.312765719,0.075511251,0.309497847,0.078423785,0.360843239,0.10363095,0.392723514,0.105115023,0.415274763,0.11287822,0.350840655,0.091661345,0.326416882,0.077732048,0.267367786,0.056959674,1
0.162991245,0.046723275,0.287635214,0.081798368,0.372365759,0.127758572,0.122535992,0.017921083,0.342512646,0.130640606,0.154048638,0.032970254,0.408596304,0.120126593,0.253052529,0.095348079,0.142797665,0.039239091,0.363250973,0.13076492,0.104666342,0.026494012,0.281722763,0.113158556,1
0.395282767,0.097070754,0.37093932,0.084168766,0.290621359,0.044274296,0.561381068,0.103931721,0.244541262,0.036296632,0.332348301,0.075601965,0.251037621,0.042979303,0.428046117,0.087240219,0.557631068,0.116757721,0.176171117,0.021558329,0.31206432,0.06790898,0.353964806,0.105541638,0
0.217595238,0.064008265,0.224986395,0.051235952,0.340596939,0.109592071,0.163343537,0.023712783,0.422727891,0.117234868,0.209901361,0.066417939,0.308908163,0.073526158,0.369993197,0.125018303,0.216778912,0.042973574,0.451455782,0.131423945,0.143414966,0.019309165,0.353479592,0.108033069,0
0.578066241,0.100734823,0.617895451,0.075569283,0.499319234,0.081199041,0.340670391,0.059504963,0.364103751,0.053139311,0.457047885,0.067683386,0.4524166,0.055356915,0.536144453,0.0773673,0.409753392,0.046133219,0.503561852,0.067124735,0.528351955,0.081951227,0.282654429,0.044491152,0
0.331056338,0.050881379,0.594620845,0.115755076,0.306448451,0.052821006,0.332675493,0.072782149,0.576692394,0.124968847,0.736008451,0.111741152,0.625925634,0.078749467,0.612614085,0.098400548,0.27756507,0.045542791,0.252829859,0.034044936,0.168566197,0.019172683,0.155431549,0.02319754,0
0.360941176,0.068116238,0.46996732,0.111933864,0.447104575,0.100807087,0.30636732,0.046209981,0.488372549,0.112905491,0.213478431,0.02813055,0.266449673,0.050425233,0.2556,0.05640846,0.386658824,0.089120515,0.353044444,0.065743365,0.29220915,0.050819755,0.469433987,0.099219012,0
0.413510996,0.105919683,0.418545925,0.117025148,0.294411384,0.09217989,0.224482536,0.065109683,0.248523933,0.07112094,0.239952135,0.067624416,0.284605433,0.091079664,0.277164295,0.091991126,0.196031048,0.042694423,0.308349288,0.087467218,0.304659767,0.087400261,0.293311772,0.093572644,0
0.577260209,0.112188557,0.249468186,0.045177765,0.358559354,0.102823194,0.163161443,0.024191222,0.41677018,0.112628088,0.336843305,0.098268413,0.182489079,0.029274635,0.328823362,0.089044438,0.172597341,0.028035899,0.382849953,0.100767535,0.179498575,0.036927127,0.361692308,0.114568488,1
0.311206492,0.063497251,0.552160505,0.109305967,0.418821461,0.089000138,0.269669973,0.035942771,0.550467087,0.127616509,0.229634806,0.036426726,0.373813345,0.089205322,0.175032462,0.021832545,0.299096483,0.051613146,0.391587015,0.079991849,0.181713255,0.035752612,0.363989179,0.087138983,1
0.44701098,0.067067457,0.350159628,0.05086957,0.361608108,0.056741828,0.364456081,0.065265905,0.40121875,0.057189259,0.346704392,0.055399379,0.405260135,0.059731649,0.575320101,0.091039914,0.538915541,0.084206718,0.648697635,0.091949701,0.547782095,0.080245,0.340288851,0.073659417,1
0.151504505,0.024920929,0.72633033,0.085677092,0.291018018,0.037189297,0.144261261,0.033839322,0.390135135,0.137426519,0.354309309,0.107708628,0.654531532,0.115510393,0.326303303,0.107131629,0.281603604,0.052091452,0.263978979,0.068348693,0.15109009,0.026796094,0.078552553,0.021244367,0
0.421749175,0.088830478,0.592516502,0.125174877,0.325669967,0.060736711,0.515170792,0.114845247,0.348618812,0.062548449,0.427443069,0.093747795,0.455490924,0.115302195,0.29814769,0.061567185,0.291410891,0.064517678,0.231832508,0.047819316,0.276851485,0.069034504,0.271622112,0.056938407,1
0.26059924,0.066334662,0.325752137,0.099392745,0.207547958,0.054914973,0.191665717,0.029097981,0.393432099,0.109510753,0.201538462,0.035629308,0.342706553,0.092484525,0.249616334,0.070279308,0.408418803,0.103860895,0.385867996,0.121142434,0.210720798,0.045981734,0.368083571,0.10510129,1
0.639204004,0.069573825,0.693494757,0.075520275,0.417216397,0.049491857,0.513263108,0.074316903,0.444310772,0.054739463,0.396872259,0.05177684,0.470521449,0.072055933,0.430819828,0.05303369,0.488033365,0.079422923,0.464990467,0.073971573,0.51778837,0.076018973,0.358575786,0.053912883,0
0.247924138,0.05009076,0.538372414,0.168696854,0.166103448,0.024328838,0.478041379,0.154418509,0.168496552,0.027781036,0.133406897,0.019150324,0.16382069,0.03699972,0.122262069,0.024596193,0.232034483,0.051859523,0.239503448,0.086723284,0.185544828,0.031347434,0.371427586,0.1654379,0
0.47824,0.078443505,0.549204138,0.11140072,0.355941379,0.073336737,0.328873793,0.068408055,0.383183448,0.069498118,0.396931034,0.08916303,0.478871724,0.096497235,0.420886207,0.073491902,0.431611034,0.084333554,0.446088966,0.104875978,0.409157241,0.078664069,0.365897241,0.089030785,0
0.436601004,0.114912097,0.088223338,0.013760951,0.229824341,0.078948313,0.071183187,0.008364566,0.373972396,0.117986504,0.403574655,0.170964239,0.091547051,0.010597063,0.393996236,0.133257928,0.06580803,0.008740567,0.253151819,0.10085454,0.044690088,0.005361152,0.159988708,0.045090764,1
0.619824808,0.06253049,0.743035806,0.062337201,0.630975703,0.061703604,0.450827366,0.039863409,0.438503836,0.044548657,0.54130179,0.071509275,0.544349105,0.066344414,0.510175192,0.07176618,0.460525575,0.052013116,0.557089514,0.069669445,0.431337596,0.052210484,0.328005115,0.0437078,1
0.498732156,0.115414798,0.447298749,0.084463031,0.52412362,0.105895318,0.296615894,0.038075052,0.421158205,0.088449247,0.277317145,0.042326483,0.362005151,0.071931377,0.461608536,0.098072023,0.292741722,0.047402798,0.416167035,0.094679787,0.303456954,0.055151196,0.326522443,0.069391627,0
0.577819364,0.086911706,0.408460983,0.067106624,0.331092486,0.037586937,0.386804913,0.091730368,0.383197977,0.052371046,0.296641618,0.046683594,0.374813584,0.052368065,0.639697977,0.102474613,0.385828035,0.067479917,0.323166185,0.055376615,0.368430636,0.077766884,0.349501445,0.036756062,0
0.379025,0.080669321,0.451471154,0.075578176,0.649151923,0.092975471,0.278367308,0.021679375,0.294646154,0.043501213,0.222317308,0.022553113,0.438659615,0.056742567,0.472430769,0.112402361,0.360857692,0.064822214,0.564142308,0.092850607,0.306990385,0.04565096,0.4354,0.118280467,0
0.350781946,0.100328487,0.356968347,0.10121918,0.235370457,0.07328776,0.191447831,0.05364096,0.294705744,0.09438915,0.28012075,0.096342315,0.279454865,0.078723127,0.267883939,0.074080492,0.348638921,0.118188383,0.447303634,0.145983543,0.27392966,0.07398652,0.213339977,0.074762731,0
0.43034026,0.101983604,0.421502597,0.088450343,0.524050649,0.108106547,0.253605195,0.044654722,0.204615584,0.036265811,0.304818182,0.085018242,0.276397403,0.058975533,0.489246753,0.136648316,0.245857143,0.041781559,0.203574026,0.038940868,0.277993506,0.085613822,0.263542857,0.051103905,0
0.510959538,0.091369641,0.464440462,0.121258112,0.34110289,0.094462437,0.334639306,0.097134929,0.313700578,0.067182788,0.264035838,0.061900492,0.355002312,0.04949295,0.338212717,0.043274424,0.500780347,0.125180782,0.58940578,0.122117226,0.473390751,0.087445942,0.398124855,0.122051245,0
